source,target,type
3056,5813,directed
3389,7041,directed
8328,8520,directed
8520,7890,directed
7890,7689,directed
7689,9252,directed
7991,4269,directed
4269,4064,directed
4064,83,directed
2273,3854,directed
9549,7890,directed
7890,855,directed
855,3056,directed
3056,3831,directed
5518,2541,directed
2541,5352,directed
5352,837,directed
39,9072,directed
9072,4741,directed
4741,6416,directed
6416,1353,directed
1353,3057,directed
3057,8046,directed
8046,9072,directed
8238,9198,directed
9198,8429,directed
447,5201,directed
5201,7985,directed
7985,4269,directed
4269,3056,directed
3056,4026,directed
4026,115,directed
5006,2697,directed
6488,8910,directed
7633,7058,directed
7058,2637,directed
2637,2734,directed
7596,809,directed
809,3056,directed
3056,4741,directed
4741,4741,directed
4741,3853,directed
8328,5195,directed
5195,1829,directed
5609,826,directed
6858,7291,directed
7291,8429,directed
8643,8108,directed
4128,7184,directed
4728,8514,directed
8514,8322,directed
8514,6159,directed
6159,1913,directed
1913,4269,directed
214,4269,directed
5694,4531,directed
4531,8345,directed
8328,2541,directed
2541,3909,directed
3909,7773,directed
7773,5000,directed
7184,74,directed
74,2816,directed
2816,7822,directed
7822,607,directed
607,607,directed
7236,8520,directed
8520,799,directed
3621,826,directed
826,4994,directed
4994,4269,directed
9322,420,directed
420,4924,directed
4924,826,directed
8328,5000,directed
5000,855,directed
855,3056,directed
3056,3831,directed
8228,4211,directed
3621,5742,directed
5742,7187,directed
7187,2746,directed
2746,8385,directed
8385,8190,directed
8190,7905,directed
7905,5988,directed
7905,7600,directed
5421,7773,directed
7773,6786,directed
7773,420,directed
420,826,directed
826,7973,directed
7973,7973,directed
621,3056,directed
3056,6680,directed
6680,3240,directed
3240,8328,directed
8328,7890,directed
7890,8829,directed
8829,4995,directed
4995,2270,directed
7822,4994,directed
4994,6249,directed
6249,5742,directed
7019,4269,directed
1133,4442,directed
4442,2816,directed
2816,9154,directed
7135,8118,directed
8118,4168,directed
2415,7591,directed
5245,7608,directed
7608,7905,directed
7905,1436,directed
9110,8722,directed
8722,420,directed
420,826,directed
5195,6698,directed
6698,572,directed
572,4269,directed
5651,4269,directed
617,7905,directed
7905,1063,directed
1063,7166,directed
7166,7166,directed
4099,826,directed
826,1203,directed
1203,3056,directed
3056,8873,directed
5195,572,directed
4576,5646,directed
5646,726,directed
5646,6736,directed
7033,5988,directed
5988,2524,directed
2524,2746,directed
7369,6931,directed
7369,2165,directed
2165,8293,directed
8328,8871,directed
8871,6111,directed
6111,3056,directed
3056,115,directed
2415,5844,directed
5844,5020,directed
5020,2409,directed
2409,2409,directed
2409,6479,directed
6479,4965,directed
4965,4890,directed
4369,9097,directed
8328,3206,directed
3206,1526,directed
447,5201,directed
3207,4269,directed
6894,2734,directed
2734,3990,directed
6894,3056,directed
3056,9375,directed
9375,4269,directed
7187,1257,directed
1667,5651,directed
5651,5655,directed
5655,4269,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
826,7135,directed
7135,8334,directed
6227,678,directed
9252,7905,directed
7905,7905,directed
7905,8520,directed
8520,5097,directed
5097,9391,directed
9391,7822,directed
8328,7890,directed
7890,9349,directed
6518,5196,directed
5196,5196,directed
5196,9548,directed
9548,5000,directed
5000,3056,directed
3056,9395,directed
8739,8711,directed
9516,5742,directed
5742,8643,directed
8643,4401,directed
5761,2816,directed
2816,8868,directed
6617,8996,directed
8996,5121,directed
5121,1353,directed
3162,398,directed
398,6079,directed
4110,4741,directed
4741,8739,directed
3799,2589,directed
3969,6079,directed
6079,6110,directed
2793,3056,directed
3056,1900,directed
5196,5056,directed
5056,7608,directed
7033,7905,directed
7905,7905,directed
7591,3827,directed
7591,6894,directed
1483,2820,directed
6506,4550,directed
4550,6126,directed
850,4526,directed
7985,837,directed
5121,2044,directed
2044,9198,directed
9198,8429,directed
8328,7890,directed
7890,5582,directed
5582,5080,directed
5080,9488,directed
6401,7292,directed
7356,7033,directed
7033,8328,directed
8328,8860,directed
8860,4248,directed
8011,3521,directed
3521,8873,directed
6749,9097,directed
7263,1380,directed
1194,2741,directed
2741,6894,directed
6894,2044,directed
7033,3799,directed
3799,5988,directed
5988,3854,directed
8776,4793,directed
4793,4994,directed
4994,5742,directed
6416,7689,directed
7689,7773,directed
7773,5742,directed
4099,8172,directed
2099,2470,directed
2470,3056,directed
3056,4944,directed
8328,1688,directed
1688,6181,directed
4214,2541,directed
6159,1913,directed
1913,4269,directed
8328,5000,directed
5000,8829,directed
8829,2541,directed
1741,6894,directed
7110,8514,directed
8514,2535,directed
2535,1312,directed
3621,617,directed
617,5988,directed
5988,5609,directed
8775,4303,directed
8775,9616,directed
4185,7342,directed
3654,2130,directed
2130,1829,directed
4459,3240,directed
3240,8328,directed
8328,7890,directed
7890,7991,directed
7991,7896,directed
7896,3922,directed
8643,7507,directed
7507,6416,directed
6416,2269,directed
2269,2131,directed
1667,9201,directed
9201,3353,directed
7991,837,directed
837,2270,directed
2270,3985,directed
6507,2901,directed
2901,5222,directed
5222,6711,directed
5222,115,directed
8161,6729,directed
6416,8328,directed
8328,7890,directed
7890,4526,directed
4526,4526,directed
4526,4741,directed
4741,9170,directed
9170,3362,directed
3362,8717,directed
8717,8860,directed
9487,4759,directed
4759,4759,directed
4759,7442,directed
5121,7033,directed
7033,6617,directed
4211,2473,directed
2473,7608,directed
9144,7627,directed
7627,2901,directed
2901,9375,directed
8711,2270,directed
2270,4269,directed
7627,2541,directed
2541,6416,directed
6416,1353,directed
1353,3057,directed
3057,2270,directed
8494,4167,directed
4167,4995,directed
4995,5113,directed
5113,826,directed
826,6181,directed
8513,6079,directed
6079,729,directed
9583,6184,directed
6184,8242,directed
8242,5840,directed
6106,4427,directed
4427,5988,directed
5988,9134,directed
9134,4526,directed
9549,6777,directed
6777,7888,directed
7888,1124,directed
1124,1124,directed
1124,8172,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
9516,3056,directed
3056,7869,directed
8328,3056,directed
3056,246,directed
246,3615,directed
9516,1391,directed
1391,6617,directed
8328,7890,directed
7890,28,directed
28,2856,directed
2856,4362,directed
4362,3521,directed
4082,7608,directed
8328,1323,directed
1323,4741,directed
4741,2541,directed
2541,8520,directed
8520,378,directed
378,378,directed
378,378,directed
378,378,directed
378,378,directed
3799,7033,directed
7591,4269,directed
2834,3799,directed
3799,9436,directed
6565,3056,directed
3056,9375,directed
2768,6111,directed
6111,3056,directed
3056,1972,directed
809,3056,directed
3056,8345,directed
8345,4741,directed
8381,8011,directed
8011,4082,directed
4082,6641,directed
9549,3207,directed
3207,3057,directed
3057,890,directed
890,4526,directed
5352,3985,directed
3985,7102,directed
7102,5000,directed
5000,2097,directed
2097,3056,directed
3056,2527,directed
6518,4531,directed
4626,2369,directed
7873,3985,directed
41,8242,directed
8242,9502,directed
7041,1447,directed
1323,2130,directed
7110,8514,directed
8075,8279,directed
8492,9252,directed
8492,9252,directed
7305,4741,directed
8328,5202,directed
5202,2463,directed
2415,7019,directed
7019,4269,directed
7033,5988,directed
4082,2799,directed
3789,4974,directed
7870,8361,directed
8361,5807,directed
5807,5194,directed
8381,8011,directed
8011,8492,directed
8492,6715,directed
8492,3985,directed
294,3240,directed
3240,4725,directed
5196,2799,directed
8328,1257,directed
1257,12,directed
4497,3473,directed
4779,8670,directed
8670,1631,directed
9549,1935,directed
1935,5885,directed
658,5885,directed
658,3415,directed
3415,8910,directed
8910,3056,directed
3056,9375,directed
4645,7165,directed
9252,4269,directed
2454,617,directed
617,6249,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
5988,8643,directed
8643,4995,directed
4995,4995,directed
6617,517,directed
517,4645,directed
7135,762,directed
4369,7973,directed
7973,1913,directed
1913,7590,directed
5651,4269,directed
2541,7905,directed
7905,533,directed
6704,6159,directed
9411,826,directed
8711,1779,directed
1779,8618,directed
4128,7184,directed
2856,4480,directed
4480,2546,directed
2546,8478,directed
4780,8520,directed
8520,5352,directed
5352,5742,directed
5742,9546,directed
9546,5213,directed
5213,5194,directed
3856,3056,directed
3056,2589,directed
4251,3056,directed
3056,246,directed
246,2044,directed
7868,7608,directed
7608,2816,directed
2816,115,directed
115,1972,directed
3206,6704,directed
155,4995,directed
4995,2270,directed
6048,9511,directed
9511,7629,directed
7629,1472,directed
3353,4269,directed
4531,6602,directed
6602,7905,directed
7905,3609,directed
8381,8011,directed
8011,7033,directed
7591,7905,directed
7905,7890,directed
7890,7890,directed
4214,2541,directed
2541,7905,directed
7905,1168,directed
1168,8218,directed
8011,1203,directed
1203,3056,directed
3056,3056,directed
3056,6617,directed
3466,1861,directed
1861,4073,directed
3056,5813,directed
5813,1475,directed
1475,1610,directed
253,4269,directed
7161,7314,directed
7314,7608,directed
8649,6349,directed
4480,5742,directed
5742,8223,directed
8223,7964,directed
7964,7608,directed
7964,7608,directed
8766,8739,directed
8739,8738,directed
8738,2794,directed
8328,8514,directed
8514,2541,directed
2541,9017,directed
9017,5000,directed
5000,8492,directed
6506,1829,directed
1829,7608,directed
6122,1913,directed
1913,4269,directed
3799,2834,directed
2834,9436,directed
8711,2593,directed
8711,2593,directed
4779,8893,directed
8893,5506,directed
6511,1487,directed
420,826,directed
4810,8493,directed
3355,3621,directed
3621,5742,directed
5742,5988,directed
1248,2901,directed
2901,2872,directed
2564,4546,directed
5651,3985,directed
3985,6189,directed
1525,3056,directed
3056,8739,directed
8739,115,directed
1688,21,directed
151,3243,directed
8328,7890,directed
7890,7890,directed
8011,4269,directed
2274,1567,directed
4968,7608,directed
7608,8063,directed
7755,4974,directed
4974,6895,directed
9394,5253,directed
5253,5253,directed
6704,5752,directed
8328,5438,directed
5438,4445,directed
4445,3343,directed
3343,7896,directed
8492,5742,directed
5742,2888,directed
4480,7942,directed
7135,5523,directed
2216,4396,directed
4128,7184,directed
8328,5196,directed
5196,6353,directed
6353,4576,directed
4576,8242,directed
8242,4944,directed
4944,6665,directed
6159,7135,directed
7679,1773,directed
8011,8328,directed
8328,2898,directed
2898,420,directed
5501,2618,directed
8328,5000,directed
5000,1688,directed
8410,7681,directed
5550,4082,directed
4082,2270,directed
8664,2551,directed
2551,3120,directed
3120,7771,directed
9414,34,directed
8649,34,directed
3621,826,directed
826,5988,directed
8711,4984,directed
4984,5742,directed
5742,7905,directed
7905,5988,directed
9271,1257,directed
6617,517,directed
517,1065,directed
1065,6646,directed
4269,6646,directed
4269,2270,directed
4251,3056,directed
3056,8739,directed
8739,246,directed
875,6617,directed
2856,1825,directed
5352,837,directed
837,4256,directed
4256,6350,directed
4968,4396,directed
4396,7991,directed
5195,9154,directed
9154,8345,directed
2856,276,directed
7608,5056,directed
2379,1116,directed
1116,8242,directed
8242,8975,directed
5121,2044,directed
2044,9198,directed
9198,8429,directed
8429,4269,directed
6074,447,directed
447,5201,directed
5201,7985,directed
7985,4269,directed
7985,9549,directed
9549,6894,directed
6894,6894,directed
6894,3061,directed
3061,7890,directed
7890,3057,directed
3057,5121,directed
5121,5121,directed
5121,6894,directed
1794,6106,directed
6106,4427,directed
5195,2232,directed
2232,7845,directed
3621,2593,directed
2593,6777,directed
6777,8328,directed
8328,4682,directed
4682,7586,directed
7586,1065,directed
7608,6247,directed
2109,5790,directed
5790,115,directed
8040,7822,directed
5790,6424,directed
6416,7586,directed
7586,4864,directed
4864,4864,directed
4864,5109,directed
5109,8860,directed
7747,6888,directed
6888,4944,directed
6617,517,directed
517,8769,directed
2754,4259,directed
8381,8011,directed
8011,7033,directed
2856,825,directed
6341,3056,directed
3056,115,directed
115,4269,directed
5000,7991,directed
8567,3801,directed
8567,8189,directed
7681,3206,directed
6153,7870,directed
3571,6013,directed
6013,5742,directed
5646,9170,directed
2541,6680,directed
6680,3056,directed
3056,8307,directed
8307,745,directed
3240,8328,directed
8328,7184,directed
7184,74,directed
155,8172,directed
155,4142,directed
155,7819,directed
7194,4676,directed
5931,4033,directed
4033,957,directed
8758,5774,directed
4965,9418,directed
9418,5000,directed
5000,2746,directed
2746,4965,directed
289,1913,directed
1913,3985,directed
3353,4269,directed
2099,7291,directed
7291,3077,directed
2746,3094,directed
3094,5000,directed
5000,5000,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
115,3221,directed
3221,6263,directed
5231,3056,directed
3056,2375,directed
4109,7905,directed
7905,4679,directed
4679,3056,directed
3056,3780,directed
3780,4741,directed
5072,478,directed
478,4269,directed
6507,2901,directed
2901,5222,directed
5222,3221,directed
3221,115,directed
115,3748,directed
8649,9573,directed
9573,5674,directed
2454,8739,directed
695,7285,directed
7285,3056,directed
3056,7019,directed
6008,2655,directed
1939,4531,directed
3473,5201,directed
5201,3056,directed
3056,5097,directed
8328,5196,directed
5196,5056,directed
5056,74,directed
74,8242,directed
8242,4944,directed
4944,3061,directed
3061,3057,directed
3057,7741,directed
717,5674,directed
2819,9097,directed
9097,8739,directed
7942,2799,directed
2799,3056,directed
3056,115,directed
115,5000,directed
3372,8514,directed
8514,6934,directed
6875,4269,directed
7110,8514,directed
2564,1840,directed
1840,6900,directed
6900,7230,directed
7230,1701,directed
9051,7430,directed
7430,229,directed
7430,229,directed
8328,5000,directed
5000,6730,directed
6730,3017,directed
2893,6772,directed
8328,3985,directed
3985,1257,directed
1257,2734,directed
8454,4526,directed
1373,9478,directed
9478,5195,directed
5195,4335,directed
548,5377,directed
5377,837,directed
809,3056,directed
3056,2882,directed
3799,9050,directed
8893,8670,directed
8670,5121,directed
8327,6587,directed
6587,8013,directed
3799,7033,directed
850,4526,directed
2329,1381,directed
4531,9252,directed
4780,8242,directed
8242,5746,directed
5746,837,directed
9261,8242,directed
8242,1861,directed
5121,1861,directed
5121,8172,directed
8172,826,directed
6349,3056,directed
3056,2897,directed
2897,9374,directed
9374,1734,directed
2564,1367,directed
1367,5643,directed
6437,2454,directed
2454,5377,directed
5377,837,directed
5282,3056,directed
3056,5155,directed
5155,2637,directed
2637,5849,directed
7596,9323,directed
9323,837,directed
837,4995,directed
4995,5000,directed
3712,9391,directed
9391,884,directed
884,7355,directed
8328,7890,directed
7890,359,directed
359,7033,directed
8328,5000,directed
5000,1157,directed
1157,6076,directed
6704,9252,directed
9252,837,directed
5651,4269,directed
5121,9516,directed
9516,9394,directed
9394,6426,directed
6426,8242,directed
8242,5351,directed
5121,5849,directed
5849,826,directed
2415,9252,directed
5942,6964,directed
6964,7773,directed
7773,7033,directed
3240,8328,directed
8328,7870,directed
7870,7991,directed
289,1913,directed
1913,4269,directed
6608,7507,directed
4531,6704,directed
6704,5844,directed
2415,5844,directed
5844,2583,directed
2583,3056,directed
3056,5742,directed
6871,6249,directed
6249,4427,directed
4427,4682,directed
9011,2415,directed
7255,4995,directed
4995,1740,directed
1740,9062,directed
8011,9549,directed
9549,606,directed
606,5742,directed
5742,5846,directed
3485,9051,directed
8986,1602,directed
4531,6704,directed
6704,2734,directed
2734,7905,directed
7905,1526,directed
2589,563,directed
6704,7354,directed
7110,8514,directed
5196,5056,directed
4717,2127,directed
2127,1919,directed
1919,4792,directed
8829,3985,directed
3985,7905,directed
7905,1678,directed
1678,1840,directed
1840,2901,directed
2901,429,directed
8328,1791,directed
1791,5742,directed
5742,7905,directed
7905,6730,directed
6730,5988,directed
6453,289,directed
289,2063,directed
3621,5742,directed
5742,5609,directed
7627,7905,directed
7905,1436,directed
1436,5988,directed
5988,9187,directed
9187,3352,directed
3352,3879,directed
6772,9064,directed
6918,7230,directed
7230,7230,directed
8787,8242,directed
8242,954,directed
954,7610,directed
8711,7608,directed
2551,341,directed
8866,4974,directed
5674,6314,directed
2369,6314,directed
7872,12,directed
8493,1829,directed
2353,3056,directed
3056,5885,directed
118,3056,directed
3056,833,directed
420,833,directed
420,8011,directed
8011,3180,directed
3180,6820,directed
6820,6820,directed
2799,7905,directed
7905,1678,directed
1678,621,directed
621,3056,directed
3056,6680,directed
7041,1913,directed
1913,4269,directed
3056,7964,directed
7964,6704,directed
6704,5148,directed
3162,1651,directed
9516,5000,directed
5000,9564,directed
9516,2216,directed
2216,8013,directed
8013,3056,directed
3056,8322,directed
6416,5000,directed
5000,5121,directed
5121,1447,directed
1447,3056,directed
3056,7869,directed
7869,8514,directed
8514,826,directed
826,7905,directed
7905,5822,directed
1487,8739,directed
1731,5965,directed
5965,1913,directed
1913,4269,directed
2216,115,directed
115,8623,directed
9198,8429,directed
9198,4974,directed
3831,1447,directed
9394,2987,directed
5121,663,directed
663,4994,directed
4994,5742,directed
1323,3056,directed
3056,7415,directed
7415,4163,directed
7110,8739,directed
8649,411,directed
7755,4974,directed
5667,4269,directed
4513,2044,directed
2044,3056,directed
3056,9375,directed
8328,7890,directed
7890,2024,directed
5870,7870,directed
7870,1353,directed
1353,3057,directed
3057,6780,directed
6780,4526,directed
2741,6894,directed
6894,3056,directed
3056,246,directed
3621,7663,directed
8445,3559,directed
3559,4526,directed
4526,7846,directed
8490,1341,directed
1341,1912,directed
7508,7806,directed
7806,7184,directed
8345,4914,directed
4914,3056,directed
3056,2044,directed
4211,2473,directed
4018,8173,directed
8328,2541,directed
2541,1168,directed
1168,1344,directed
6895,2072,directed
2072,12,directed
12,5942,directed
2343,4269,directed
8456,5056,directed
2454,8514,directed
8514,5000,directed
5000,9198,directed
9198,8429,directed
8400,7905,directed
7905,5000,directed
5000,1035,directed
7591,4995,directed
4995,8975,directed
8975,3056,directed
3056,246,directed
246,4269,directed
8328,6786,directed
6786,5433,directed
5433,2044,directed
2044,6894,directed
2011,8520,directed
8520,4944,directed
6674,6894,directed
9566,7135,directed
9566,5651,directed
9549,5651,directed
9549,5651,directed
9549,6111,directed
9396,6111,directed
9396,1847,directed
5245,2834,directed
2834,4211,directed
4211,1139,directed
1139,3279,directed
3279,7942,directed
4369,3077,directed
9072,4741,directed
2734,985,directed
1257,1128,directed
1128,8293,directed
8293,3985,directed
7446,7184,directed
7184,5991,directed
5991,401,directed
837,2415,directed
2415,9252,directed
8011,9271,directed
7110,5056,directed
2973,2254,directed
1414,8520,directed
8520,3985,directed
6008,9252,directed
8328,4269,directed
4269,7991,directed
420,826,directed
826,7905,directed
7905,4034,directed
4034,7166,directed
7166,8238,directed
8238,7589,directed
1131,4995,directed
4995,6330,directed
6330,6608,directed
8328,2645,directed
2645,6894,directed
6894,2415,directed
2415,9050,directed
7372,3056,directed
3056,7869,directed
1257,8567,directed
8567,5651,directed
5651,4269,directed
3206,4531,directed
5431,5651,directed
8400,7905,directed
7905,5000,directed
5000,1035,directed
5000,3799,directed
3799,3057,directed
3057,1128,directed
8390,8131,directed
8131,4269,directed
7991,9198,directed
9198,8429,directed
5121,2593,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
9516,1862,directed
1862,3056,directed
3056,8429,directed
6382,7070,directed
7070,8765,directed
7070,8765,directed
7070,5807,directed
5807,1829,directed
5127,3056,directed
3056,7507,directed
336,7822,directed
5235,6328,directed
8011,8328,directed
8328,7890,directed
7890,5369,directed
4781,8649,directed
9572,7608,directed
1128,3775,directed
3985,7822,directed
1385,5885,directed
5885,6853,directed
6853,6296,directed
6296,1128,directed
1128,8242,directed
8242,2897,directed
8242,7183,directed
8328,5000,directed
5000,5000,directed
5000,2541,directed
8739,8711,directed
1436,4481,directed
4481,1972,directed
6416,7890,directed
7890,8332,directed
2814,7608,directed
7140,5706,directed
8279,9262,directed
9262,5674,directed
5674,535,directed
535,4995,directed
4995,5235,directed
5235,464,directed
7104,4269,directed
4369,515,directed
5742,7905,directed
7905,8790,directed
8790,2099,directed
2099,2416,directed
2416,2416,directed
3621,4427,directed
1811,3985,directed
972,4269,directed
8221,2415,directed
2859,1257,directed
5257,4237,directed
6138,289,directed
9468,8345,directed
9468,6227,directed
3415,6518,directed
6249,39,directed
8328,3879,directed
3879,5822,directed
2982,3056,directed
3056,8739,directed
8739,246,directed
9198,8429,directed
8429,3056,directed
3056,2044,directed
1779,5844,directed
9198,8429,directed
8429,6031,directed
9614,8242,directed
8242,2250,directed
6749,9533,directed
6249,4526,directed
4526,9549,directed
9549,2265,directed
2265,7773,directed
7773,7773,directed
8011,8328,directed
8328,5000,directed
5000,7991,directed
7991,229,directed
7369,1829,directed
1829,5154,directed
4369,8457,directed
8457,3077,directed
2454,8739,directed
2055,8161,directed
8161,3854,directed
4597,7747,directed
1065,9330,directed
9330,4175,directed
4175,7773,directed
7773,229,directed
5742,7905,directed
7905,9549,directed
9549,3240,directed
3240,646,directed
6518,4531,directed
4531,2415,directed
2415,2833,directed
7860,5000,directed
5000,1353,directed
1353,3221,directed
3221,115,directed
7822,8242,directed
8242,6164,directed
6164,8230,directed
7755,697,directed
4480,5651,directed
5651,4269,directed
8387,1769,directed
6219,916,directed
2856,7991,directed
7991,4269,directed
4269,2500,directed
3780,6312,directed
7991,4269,directed
7854,2901,directed
2901,8513,directed
8513,9170,directed
1465,9170,directed
6382,3368,directed
3368,2369,directed
4176,1913,directed
1913,4269,directed
7591,3985,directed
3985,7724,directed
7724,7187,directed
4850,5201,directed
5201,8809,directed
8809,3056,directed
3056,6209,directed
6209,5097,directed
4531,5651,directed
5651,7991,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
663,2541,directed
2541,7905,directed
7905,7890,directed
7890,1678,directed
1678,1840,directed
6765,7608,directed
7608,2799,directed
8490,1341,directed
1341,1912,directed
2216,2409,directed
2409,4994,directed
4994,5742,directed
5742,2901,directed
2901,429,directed
3206,4531,directed
9198,8429,directed
8429,3056,directed
3056,2044,directed
7942,2799,directed
6467,8649,directed
8649,9573,directed
2734,9147,directed
420,2541,directed
2541,8514,directed
8514,8172,directed
7590,5056,directed
5121,3951,directed
3951,7663,directed
8169,594,directed
594,4526,directed
6865,5988,directed
2454,826,directed
826,9485,directed
5196,2343,directed
5196,4237,directed
4237,1411,directed
2254,8242,directed
8242,8242,directed
2524,7033,directed
115,9154,directed
9154,2297,directed
2856,3077,directed
3077,4526,directed
9516,3768,directed
3768,7890,directed
7890,5964,directed
1576,837,directed
2409,5651,directed
5651,4269,directed
1257,8928,directed
3621,5613,directed
5613,5988,directed
8328,359,directed
359,837,directed
8514,2541,directed
2541,8717,directed
8717,7869,directed
5202,6353,directed
1450,3206,directed
3206,3206,directed
3206,115,directed
2415,2734,directed
8043,4373,directed
4373,7184,directed
4373,6159,directed
5742,1203,directed
1203,3056,directed
3056,8873,directed
3199,9517,directed
7190,837,directed
6339,837,directed
8717,3799,directed
3799,2384,directed
3621,5742,directed
5742,6777,directed
6777,8328,directed
8328,2746,directed
2746,7692,directed
8238,7991,directed
7194,2816,directed
2816,3077,directed
3077,5606,directed
12,8727,directed
8727,6895,directed
7822,6164,directed
2270,3985,directed
3985,7905,directed
7905,1373,directed
1373,3355,directed
3355,3057,directed
3057,5121,directed
8966,2343,directed
2343,5674,directed
8011,9516,directed
9516,826,directed
826,982,directed
982,5518,directed
5518,8172,directed
3705,5742,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
7591,3827,directed
3827,8520,directed
8520,115,directed
7608,5056,directed
6935,9154,directed
5489,7364,directed
420,2541,directed
5651,4269,directed
5892,5742,directed
5742,4269,directed
4269,3221,directed
3221,1353,directed
1353,8520,directed
8520,115,directed
7263,4217,directed
4217,9170,directed
4480,7983,directed
8809,8517,directed
3245,2467,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
697,3056,directed
3056,6339,directed
6339,2574,directed
2574,1498,directed
7771,8664,directed
7165,2707,directed
5931,8429,directed
7019,4269,directed
850,8717,directed
8717,3412,directed
5056,5196,directed
5518,5352,directed
101,435,directed
435,6447,directed
5075,421,directed
8739,4390,directed
4390,4931,directed
4931,2901,directed
2901,229,directed
6858,1128,directed
1128,5606,directed
5606,3056,directed
3056,2044,directed
6416,7890,directed
7890,2201,directed
2201,8445,directed
3985,178,directed
178,4944,directed
8328,3780,directed
3780,2541,directed
2541,6777,directed
6777,8328,directed
8328,1692,directed
1692,3056,directed
3056,4994,directed
5646,3056,directed
3056,726,directed
8258,9403,directed
9403,726,directed
4214,4269,directed
8986,726,directed
1380,8345,directed
7896,7608,directed
7608,3057,directed
3057,5689,directed
5689,7773,directed
7773,294,directed
826,9100,directed
9100,7773,directed
7773,8172,directed
8172,8715,directed
5742,7905,directed
7905,646,directed
646,3061,directed
3061,378,directed
378,3057,directed
3057,7589,directed
8042,3471,directed
3471,4526,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
6954,8242,directed
8242,6041,directed
6041,8649,directed
3843,8649,directed
3843,8649,directed
3901,6133,directed
1848,7890,directed
7890,1678,directed
850,7356,directed
7356,5241,directed
5241,6704,directed
8118,4168,directed
3075,4168,directed
3075,9231,directed
3985,5622,directed
3483,9396,directed
7991,837,directed
1667,5651,directed
5651,115,directed
115,2055,directed
2055,1829,directed
1829,3985,directed
1315,4994,directed
4994,5345,directed
4994,2734,directed
5196,7608,directed
3367,5742,directed
5742,6416,directed
6416,2746,directed
2746,9062,directed
9062,9230,directed
5121,2044,directed
2044,8717,directed
8717,9470,directed
6715,1199,directed
1199,7689,directed
7689,8520,directed
8520,837,directed
3938,3353,directed
6383,7033,directed
7942,2799,directed
5195,5651,directed
5651,4269,directed
8328,7890,directed
7890,7991,directed
1071,6894,directed
6894,2044,directed
2044,3056,directed
3056,246,directed
3206,457,directed
457,2409,directed
457,2165,directed
3199,2724,directed
9252,4269,directed
7058,8169,directed
2202,9154,directed
6416,3056,directed
3056,7890,directed
7890,7214,directed
7214,7608,directed
8381,8011,directed
8011,8011,directed
8011,6366,directed
2524,2901,directed
2901,6514,directed
6514,7033,directed
8328,7890,directed
7890,7890,directed
7890,7890,directed
5248,8656,directed
3466,1861,directed
1861,4073,directed
3705,5742,directed
7608,5056,directed
5056,7905,directed
7905,5000,directed
5000,1436,directed
5194,8242,directed
8242,6118,directed
7135,6159,directed
6159,9533,directed
1248,2901,directed
2901,5674,directed
5674,3056,directed
3056,4434,directed
5121,1134,directed
1134,5613,directed
8711,4984,directed
4984,5742,directed
5742,7905,directed
7905,5988,directed
2856,4974,directed
2856,2546,directed
2546,5056,directed
1248,3873,directed
3873,8032,directed
7978,3338,directed
3338,3056,directed
3056,1593,directed
1593,4597,directed
8328,7919,directed
7919,6894,directed
6894,4789,directed
4789,2044,directed
7184,8043,directed
8043,3056,directed
3056,8013,directed
8328,7890,directed
7890,6399,directed
6399,6711,directed
398,6079,directed
1974,3056,directed
3056,7041,directed
9322,6106,directed
6106,7627,directed
7627,2901,directed
2901,6514,directed
1938,1557,directed
6416,7890,directed
7890,3896,directed
7591,7905,directed
7905,9017,directed
9017,3827,directed
3827,229,directed
3985,7905,directed
7905,1168,directed
1168,8218,directed
9298,3056,directed
3056,1038,directed
2454,8739,directed
4211,6004,directed
6004,1353,directed
1353,3621,directed
3621,2415,directed
2415,9252,directed
4418,4108,directed
4108,3056,directed
3056,7041,directed
6417,6106,directed
6106,5613,directed
7854,2901,directed
2901,2369,directed
2369,6993,directed
6062,5196,directed
5196,4269,directed
4269,596,directed
596,4645,directed
8325,3854,directed
3854,6184,directed
4427,2183,directed
2183,5988,directed
8954,1257,directed
1667,5651,directed
5651,5655,directed
5655,4269,directed
9614,8242,directed
8242,7066,directed
2512,1912,directed
1912,7985,directed
7985,4269,directed
6416,7033,directed
7033,4759,directed
4759,12,directed
3969,398,directed
398,672,directed
8011,5742,directed
5742,6048,directed
6048,1706,directed
1706,1706,directed
1706,8799,directed
5743,594,directed
594,4864,directed
8328,5341,directed
5341,7093,directed
7110,6416,directed
6416,5000,directed
5000,3057,directed
3057,7991,directed
5942,7773,directed
7773,826,directed
826,5201,directed
1777,3056,directed
3056,115,directed
5892,4269,directed
4269,5892,directed
5892,2541,directed
2541,7589,directed
5231,9546,directed
9546,5840,directed
5541,4727,directed
4727,3056,directed
3056,7110,directed
1939,8296,directed
8296,2409,directed
8296,2200,directed
2734,1913,directed
1913,4269,directed
8328,8514,directed
8514,2541,directed
